UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,id,Machine failure.1,rule_tachycardia,rule_tachypnea,rule_temp,rule_wbc,clinical_flag,meets_clinical_rule
1793,M16652,M,298.1,307.7,1445,48.0,73,0,0,0,0,0,0,138221.0,0.004240159,False,False,False,False,0,False
1794,L48973,L,298.1,307.8,1761,28.2,76,0,0,0,0,0,0,138222.0,0.005069687,False,False,False,False,0,False
1795,M16654,M,298.1,307.8,1514,43.5,78,0,0,0,0,0,0,138223.0,0.005693182,False,False,False,False,0,False
1796,M16655,M,298.1,307.7,1498,38.3,81,0,0,0,0,0,0,138224.0,0.003910117,False,False,False,False,0,False
1797,H31210,H,298.1,307.6,1542,37.1,84,0,0,0,0,0,0,138225.0,0.004809798,False,False,False,False,0,False
1798,M16657,M,298.0,307.6,1508,41.8,89,0,0,0,0,0,0,138226.0,0.004988522,False,False,False,False,0,False
1799,M16658,M,298.0,307.5,1431,52.9,92,0,0,0,0,0,0,138227.0,0.007857878,False,False,False,False,0,False
1800,M16659,M,298.0,307.5,1427,45.1,95,0,0,0,0,0,0,138228.0,0.0066434,False,False,False,False,0,False
1801,M16660,M,298.0,307.5,1524,36.3,98,0,0,0,0,0,0,138229.0,0.004384892,False,False,False,False,0,False
1802,M16661,M,298.0,307.5,1427,43.6,101,0,0,0,0,0,0,138230.0,0.007303856,False,False,False,False,0,False
1803,H31216,H,298.1,307.6,1496,44.1,104,0,0,0,0,0,0,138231.0,0.005394442,False,False,False,False,0,False
1804,L48983,L,298.1,307.7,1388,40.3,109,0,0,0,0,0,0,138232.0,0.007731525,False,False,False,False,0,False
1805,L48984,L,298.1,307.7,1495,48.1,111,0,0,0,0,0,0,138233.0,0.00614667,False,False,False,False,0,False
1806,H31219,H,298.1,307.7,1376,56.2,113,0,0,0,0,0,0,138234.0,0.025492508,False,False,False,False,0,False
1807,H31220,H,298.0,307.6,1593,32.2,118,0,0,0,0,0,0,138235.0,0.004041961,False,False,False,False,0,False
1808,L48987,L,298.0,307.6,1654,28.9,123,0,0,0,0,0,0,138236.0,0.045398524,False,False,False,False,0,False
1809,L48988,L,298.1,307.7,2567,12.8,125,1,0,0,1,0,0,138237.0,0.007784653,False,False,False,False,0,False
1810,L48989,L,298.1,307.7,1767,27.0,127,0,0,0,0,0,0,138238.0,0.052191983,False,False,False,False,0,False
1811,L48990,L,298.1,307.6,1364,53.8,129,0,0,0,0,0,0,138239.0,0.003842444,False,False,False,False,0,False
1812,M16671,M,298.1,307.8,1569,31.2,131,0,0,0,0,0,0,138240.0,0.010817551,False,False,False,False,0,False
1813,L48992,L,298.2,307.8,1476,36.8,134,0,0,0,0,0,0,138241.0,0.092498925,False,False,False,False,0,False
1814,L48993,L,298.1,307.7,1479,45.0,136,0,0,0,0,0,0,138242.0,0.00451237,False,False,False,False,0,False
1815,L48994,L,298.1,307.7,1650,34.1,138,0,0,0,0,0,0,138243.0,0.169824413,False,False,False,False,0,False
1816,M16675,M,298.1,307.6,1565,36.3,140,0,0,0,0,0,0,138244.0,0.025050606,False,False,False,False,0,False
1817,L48996,L,298.1,307.6,1460,46.5,143,0,0,0,0,0,0,138245.0,0.022994157,False,False,False,False,0,False
1818,L48997,L,298.1,307.7,1664,27.6,145,0,0,0,0,0,0,138246.0,0.008341898,False,False,False,False,0,False
1819,M16678,M,298.1,307.7,1435,40.9,147,0,0,0,0,0,0,138247.0,0.004804135,False,False,False,False,0,False
1820,M16679,M,298.1,307.6,2066,19.2,150,0,0,0,0,0,0,138248.0,0.004500136,False,False,False,False,0,False
1821,L49000,L,298.1,307.5,1493,43.7,153,0,0,0,0,0,0,138249.0,0.011946364,False,False,False,False,0,False
1822,L49001,L,298.1,307.6,1354,43.3,155,0,0,0,0,0,0,138250.0,0.007151615,False,False,False,False,0,False
1823,L49002,L,298.1,307.6,1488,39.4,157,0,0,0,0,0,0,138251.0,0.004647084,False,False,False,False,0,False
1824,L49003,L,298.1,307.7,1414,48.7,159,0,0,0,0,0,0,138252.0,0.007174644,False,False,False,False,0,False
1825,L49004,L,298.1,307.5,1391,57.4,161,0,0,0,0,0,0,138253.0,0.005285207,False,False,False,False,0,False
1826,M16685,M,298.0,307.5,1784,27.8,163,0,0,0,0,0,0,138254.0,0.004649483,False,False,False,False,0,False
1827,H31240,H,297.8,307.3,1516,40.1,166,0,0,0,0,0,0,138255.0,0.019385331,False,False,False,False,0,False
1828,M16687,M,297.9,307.3,1420,47.8,171,0,0,0,0,0,0,138256.0,0.009317891,False,False,False,False,0,False
1829,L49008,L,297.8,307.2,1351,56.3,174,0,0,0,0,0,0,138257.0,0.273706353,False,False,False,False,0,False
1830,L49009,L,297.8,307.2,1880,23.0,176,0,0,0,0,0,0,138258.0,0.027189881,False,False,False,False,0,False
1831,L49010,L,297.8,307.3,1859,24.0,178,0,0,0,0,0,0,138259.0,0.049431068,False,False,False,False,0,False
1832,M16691,M,297.8,307.3,1315,54.0,180,0,0,0,0,0,0,138260.0,0.057394412,False,False,False,False,0,False
1833,M16692,M,297.8,307.4,1330,51.7,183,0,0,0,0,0,0,138261.0,0.004366877,False,False,False,False,0,False
1834,L49013,L,297.8,307.3,1327,61.0,186,1,0,0,0,1,0,138262.0,0.005657139,False,False,False,False,0,False
1835,L49014,L,297.8,307.2,1498,38.1,188,0,0,0,0,0,0,138263.0,0.006734589,False,False,False,False,0,False
1836,H31249,H,297.8,307.3,1555,35.8,190,0,0,0,0,0,0,138264.0,0.018829726,False,False,False,False,0,False
1837,L49016,L,297.7,307.2,1518,35.8,195,0,0,0,0,0,0,138265.0,0.094160793,False,False,False,False,0,False
1838,L49017,L,297.7,307.2,1392,43.0,197,0,0,0,0,0,0,138266.0,0.068643446,False,False,False,False,0,False
1839,M16698,M,297.8,307.2,1456,39.6,199,0,0,0,0,0,0,138267.0,0.006625553,False,False,False,False,0,False
1840,L49019,L,297.7,307.1,1715,30.2,0,0,0,0,0,0,0,138268.0,0.004729397,False,False,False,False,0,False
1841,M16700,M,297.7,307.2,1405,43.7,2,0,0,0,0,0,0,138269.0,0.005219165,False,False,False,False,0,False
1842,L49021,L,297.7,307.2,1668,37.8,5,0,0,0,0,0,0,138270.0,0.014298773,False,False,False,False,0,False
1843,H31256,H,297.7,307.1,1855,22.5,7,0,0,0,0,0,0,138271.0,0.063512302,False,False,False,False,0,False
1844,L49023,L,297.6,307.1,1496,39.2,12,0,0,0,0,0,0,138272.0,0.005385521,False,False,False,False,0,False
1845,M16704,M,297.6,307.1,1471,44.9,14,0,0,0,0,0,0,138273.0,0.004952169,False,False,False,False,0,False
1846,L49025,L,297.7,307.2,1444,40.0,17,0,0,0,0,0,0,138274.0,0.009069055,False,False,False,False,0,False
1847,H31260,H,297.7,307.3,1514,38.6,19,0,0,0,0,0,0,138275.0,0.005058304,False,False,False,False,0,False
1848,L49027,L,297.8,307.3,1412,50.7,24,0,0,0,0,0,0,138276.0,0.005758675,False,False,False,False,0,False
1849,H31262,H,297.7,307.2,1429,44.1,26,0,0,0,0,0,0,138277.0,0.006404086,False,False,False,False,0,False
1850,L49029,L,297.7,307.2,1668,32.7,31,0,0,0,0,0,0,138278.0,0.004618174,False,False,False,False,0,False
1851,M16710,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,0,138279.0,0.007527145,False,False,False,False,0,False
1852,M16711,M,297.7,307.3,1365,49.2,36,0,0,0,0,0,0,138280.0,0.005255504,False,False,False,False,0,False
1853,M16712,M,297.6,307.1,1526,39.1,39,0,0,0,0,0,0,138281.0,0.010228499,False,False,False,False,0,False
1854,L49033,L,297.6,307.2,1486,40.6,42,0,0,0,0,0,0,138282.0,0.032320364,False,False,False,False,0,False
1855,M16714,M,297.6,307.2,1470,42.6,44,0,0,0,0,0,0,138283.0,0.005359528,False,False,False,False,0,False
1856,H31269,H,297.7,307.3,1249,62.8,47,0,0,0,0,0,0,138284.0,0.014509825,False,False,False,False,0,False
1857,M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0,138285.0,0.004854471,False,False,False,False,0,False
1858,L49037,L,297.7,307.4,1643,36.5,55,0,0,0,0,0,0,138286.0,0.005487054,False,False,False,False,0,False
1859,M16718,M,297.8,307.4,1488,36.1,57,0,0,0,0,0,0,138287.0,0.007506615,False,False,False,False,0,False
1860,L49039,L,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,138288.0,0.041237933,False,False,False,False,0,False
1861,L49040,L,297.8,307.6,1607,30.3,62,0,0,0,0,0,0,138289.0,0.00472195,False,False,False,False,0,False
1862,M16721,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,138290.0,0.005290781,False,False,False,False,0,False
1863,L49042,L,297.9,307.7,1517,44.4,67,0,0,0,0,0,0,138291.0,0.011643544,False,False,False,False,0,False
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,138292.0,0.005153812,False,False,False,False,0,False
1865,L49044,L,297.9,307.7,1546,37.6,72,0,0,0,0,0,0,138293.0,0.010889859,False,False,False,False,0,False
1866,L49045,L,297.9,307.7,1567,34.7,74,0,0,0,0,0,0,138294.0,0.005230931,False,False,False,False,0,False
1867,M16726,M,298.1,307.9,1662,28.9,76,0,0,0,0,0,0,138295.0,0.00570454,False,False,False,False,0,False
1868,L49047,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,0,138296.0,0.213043641,False,False,False,False,0,False
1869,L49048,L,298.3,308.0,1361,56.9,81,0,0,0,0,0,0,138297.0,0.004945671,False,False,False,False,0,False
1870,M16729,M,298.3,308.1,1630,32.7,83,0,0,0,0,0,0,138298.0,0.004536755,False,False,False,False,0,False
1871,L49050,L,298.3,308.0,1486,42.3,86,0,0,0,0,0,0,138299.0,0.020946933,False,False,False,False,0,False
1872,L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0,138300.0,0.00958997,False,False,False,False,0,False
1873,L49052,L,298.3,308.1,1326,58.4,90,0,0,0,0,0,0,138301.0,0.006582389,False,False,False,False,0,False
1874,L49053,L,298.4,308.1,1367,57.8,92,0,0,0,0,0,0,138302.0,0.020666283,False,False,False,False,0,False
1875,L49054,L,298.4,308.1,1598,32.7,94,0,0,0,0,0,0,138303.0,0.005074022,False,False,False,False,0,False
1876,L49055,L,298.3,308.0,1363,50.1,96,0,0,0,0,0,0,138304.0,0.015421821,False,False,False,False,0,False
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,138305.0,0.007855552,False,False,False,False,0,False
1878,M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0,138306.0,0.005076712,False,False,False,False,0,False
1879,M16738,M,298.1,307.7,1424,47.7,103,0,0,0,0,0,0,138307.0,0.003265272,False,False,False,False,0,False
1880,M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0,138308.0,0.004524141,False,False,False,False,0,False
1881,L49060,L,298.1,307.7,1705,29.1,109,0,0,0,0,0,0,138309.0,0.005057961,False,False,False,False,0,False
1882,L49061,L,298.0,307.6,1548,45.8,111,0,0,0,0,0,0,138310.0,0.08724928,False,False,False,False,0,False
1883,M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0,138311.0,0.005859485,False,False,False,False,0,False
1884,M16743,M,298.0,307.6,1472,46.7,116,0,0,0,0,0,0,138312.0,0.007166421,False,False,False,False,0,False
1885,M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0,138313.0,0.075858645,False,False,False,False,0,False
1886,L49065,L,298.0,307.6,1683,32.8,122,0,0,0,0,0,0,138314.0,0.004432806,False,False,False,False,0,False
1887,L49066,L,297.9,307.6,1503,40.7,124,0,0,0,0,0,0,138315.0,0.012901258,False,False,False,False,0,False
1888,M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,138316.0,0.101619756,False,False,False,False,0,False
1889,M16748,M,297.8,307.4,1902,24.3,129,0,0,0,0,0,0,138317.0,0.012092616,False,False,False,False,0,False
1890,H31303,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,0,138318.0,0.006796102,False,False,False,False,0,False
1891,L49070,L,297.8,307.4,1512,40.8,137,0,0,0,0,0,0,138319.0,0.004538985,False,False,False,False,0,False
1892,L49071,L,297.7,307.4,1764,29.0,139,0,0,0,0,0,0,138320.0,0.012123733,False,False,False,False,0,False
1893,M16752,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,0,138321.0,0.165580194,False,False,False,False,0,False
1894,L49073,L,297.8,307.5,1631,29.9,144,0,0,0,0,0,0,138322.0,0.005211346,False,False,False,False,0,False
1895,H31308,H,297.9,307.5,1880,23.3,146,0,0,0,0,0,0,138323.0,0.004587961,False,False,False,False,0,False
1896,L49075,L,297.9,307.6,1344,54.3,151,0,0,0,0,0,0,138324.0,0.005996871,False,False,False,False,0,False
1897,L49076,L,297.9,307.5,1574,35.8,153,0,0,0,0,0,0,138325.0,0.008912991,False,False,False,False,0,False
1898,L49077,L,297.8,307.4,1418,41.2,155,0,0,0,0,0,0,138326.0,0.004706041,False,False,False,False,0,False
1899,L49078,L,297.8,307.5,1372,54.1,157,0,0,0,0,0,0,138327.0,0.026037504,False,False,False,False,0,False
1900,L49079,L,297.8,307.5,1388,40.0,159,0,0,0,0,0,0,138328.0,0.005284146,False,False,False,False,0,False
1901,H31314,H,297.9,307.6,1493,36.0,161,0,0,0,0,0,0,138329.0,0.004511664,False,False,False,False,0,False
1902,M16761,M,297.9,307.6,1505,40.1,166,0,0,0,0,0,0,138330.0,0.005451471,False,False,False,False,0,False
1903,L49082,L,298.0,307.6,1694,29.1,169,0,0,0,0,0,0,138331.0,0.302514723,False,False,False,False,0,False
1904,L49083,L,297.9,307.6,1968,20.4,171,0,0,0,0,0,0,138332.0,0.007123148,False,False,False,False,0,False
1905,M16764,M,298.0,307.6,1569,35.6,173,0,0,0,0,0,0,138333.0,0.006134266,False,False,False,False,0,False
1906,L49085,L,297.9,307.6,1687,29.1,176,0,0,0,0,0,0,138334.0,0.012888493,False,False,False,False,0,False
1907,L49086,L,297.9,307.6,1430,52.4,178,0,0,0,0,0,0,138335.0,0.012495086,False,False,False,False,0,False
1908,L49087,L,297.9,307.6,1504,42.4,180,0,0,0,0,0,0,138336.0,0.976493868,False,False,False,False,0,False
1909,L49088,L,297.9,307.6,1977,20.2,182,0,0,0,0,0,0,138337.0,0.004929451,False,False,False,False,0,False
1910,L49089,L,298.0,307.7,1435,45.6,184,0,0,0,0,0,0,138338.0,0.016403007,False,False,False,False,0,False
1911,H31324,H,298.0,307.7,1547,36.8,186,0,0,0,0,0,0,138339.0,0.005353072,False,False,False,False,0,False
1912,M16771,M,298.1,307.8,1316,57.2,191,0,0,0,0,0,0,138340.0,0.008137692,False,False,False,False,0,False
1913,M16772,M,298.0,307.7,1621,34.9,194,0,0,0,0,0,0,138341.0,0.045823428,False,False,False,False,0,False
1914,M16773,M,298.0,307.8,1492,40.2,197,0,0,0,0,0,0,138342.0,0.00799397,False,False,False,False,0,False
1915,L49094,L,298.0,307.7,1643,32.3,200,0,0,0,0,0,0,138343.0,0.005962989,False,False,False,False,0,False
1916,L49095,L,298.0,307.7,1492,38.7,202,0,0,0,0,0,0,138344.0,0.016994828,False,False,False,False,0,False
1917,L49096,L,298.0,307.7,1387,50.8,204,0,0,0,0,0,0,138345.0,0.005159201,False,False,False,False,0,False
1918,M16777,M,298.1,307.9,1463,47.3,206,0,0,0,0,0,0,138346.0,0.006871869,False,False,False,False,0,False
1919,M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0,138347.0,0.016103956,False,False,False,False,0,False
1920,L49099,L,298.2,308.0,1658,30.0,3,0,0,0,0,0,0,138348.0,0.005790702,False,False,False,False,0,False
1921,L49100,L,298.1,307.9,2161,17.5,5,0,0,0,0,0,0,138349.0,0.003808662,False,False,False,False,0,False
1922,L49101,L,298.1,307.9,1665,32.0,7,0,0,0,0,0,0,138350.0,0.008852716,False,False,False,False,0,False
1923,L49102,L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0,138351.0,0.016256863,False,False,False,False,0,False
1924,L49103,L,298.0,307.7,1529,34.1,11,0,0,0,0,0,0,138352.0,0.007267865,False,False,False,False,0,False
1925,L49104,L,297.9,307.7,1353,50.7,13,0,0,0,0,0,0,138353.0,0.011475383,False,False,False,False,0,False
1926,L49105,L,297.9,307.7,1537,37.7,15,0,0,0,0,0,0,138354.0,0.005990227,False,False,False,False,0,False
1927,L49106,L,298.0,307.7,1606,30.8,17,0,0,0,0,0,0,138355.0,0.008363272,False,False,False,False,0,False
1928,H31341,H,298.0,307.8,1314,47.8,19,0,0,0,0,0,0,138356.0,0.017572075,False,False,False,False,0,False
1929,L49108,L,298.0,307.8,1623,29.9,24,0,0,0,0,0,0,138357.0,0.023291222,False,False,False,False,0,False
1930,M16789,M,298.0,307.8,1483,50.9,26,0,0,0,0,0,0,138358.0,0.053584569,False,False,False,False,0,False
1931,M16790,M,298.1,307.9,1569,37.0,29,0,0,0,0,0,0,138359.0,0.005696106,False,False,False,False,0,False
1932,M16791,M,298.2,308.0,1969,21.7,32,0,0,0,0,0,0,138360.0,0.008061498,False,False,False,False,0,False
1933,M16792,M,298.1,308.0,1686,29.3,35,0,0,0,0,0,0,138361.0,0.015972337,False,False,False,False,0,False
1934,L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0,138362.0,0.007004283,False,False,False,False,0,False
1935,L49114,L,298.1,307.9,1698,33.3,40,0,0,0,0,0,0,138363.0,0.041481505,False,False,False,False,0,False
1936,M16795,M,298.1,307.9,1377,55.1,42,0,0,0,0,0,0,138364.0,0.010986054,False,False,False,False,0,False
1937,M16796,M,298.1,308.0,2129,18.4,45,0,0,0,0,0,0,138365.0,0.00625441,False,False,False,False,0,False
1938,L49117,L,298.2,308.0,1411,42.4,48,0,0,0,0,0,0,138366.0,0.004321549,False,False,False,False,0,False
1939,L49118,L,298.1,307.9,1517,40.8,50,0,0,0,0,0,0,138367.0,0.026010242,False,False,False,False,0,False
1940,M16799,M,298.1,307.9,1303,53.9,52,0,0,0,0,0,0,138368.0,0.00585796,False,False,False,False,0,False
1941,L49120,L,298.1,307.9,1578,35.6,55,0,0,0,0,0,0,138369.0,0.012458976,False,False,False,False,0,False
1942,L49121,L,298.1,307.9,1425,58.2,57,0,0,0,0,0,0,138370.0,0.004309338,False,False,False,False,0,False
1943,L49122,L,298.1,308.0,1456,42.4,59,0,0,0,0,0,0,138371.0,0.004562548,False,False,False,False,0,False
1944,L49123,L,298.1,308.0,1704,30.9,61,0,0,0,0,0,0,138372.0,0.029408577,False,False,False,False,0,False
1945,L49124,L,298.1,308.1,1791,27.3,63,0,0,0,0,0,0,138373.0,0.004304331,False,False,False,False,0,False
1946,L49125,L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,138374.0,0.010408626,False,False,False,False,0,False
1947,L49126,L,298.2,308.1,1622,34.9,67,0,0,0,0,0,0,138375.0,0.019558193,False,False,False,False,0,False
1948,L49127,L,298.2,308.1,1462,49.9,69,0,0,0,0,0,0,138376.0,0.004831523,False,False,False,False,0,False
1949,L49128,L,298.1,308.1,1410,45.8,71,0,0,0,0,0,0,138377.0,0.025578073,False,False,False,False,0,False
1950,M16809,M,298.1,308.0,1543,41.9,73,0,0,0,0,0,0,138378.0,0.006228035,False,False,False,False,0,False
1951,M16810,M,298.0,307.9,1479,47.6,76,0,0,0,0,0,0,138379.0,0.034477554,False,False,False,False,0,False
1952,L49131,L,298.0,307.8,1839,22.7,79,0,0,0,0,0,0,138380.0,0.009641873,False,False,False,False,0,False
1953,L49132,L,298.0,307.8,1266,60.5,81,0,0,0,0,0,0,138381.0,0.043236616,False,False,False,False,0,False
1954,L49133,L,297.9,307.7,1593,34.9,83,0,0,0,0,0,0,138382.0,0.005132411,False,False,False,False,0,False
1955,L49134,L,297.9,307.8,1459,46.9,85,0,0,0,0,0,0,138383.0,0.006841695,False,False,False,False,0,False
1956,L49135,L,297.9,307.7,1308,55.2,87,0,0,0,0,0,0,138384.0,0.00492467,False,False,False,False,0,False
1957,M16816,M,297.9,307.7,1364,46.8,89,0,0,0,0,0,0,138385.0,0.006669186,False,False,False,False,0,False
1958,H31371,H,297.9,307.7,1618,35.9,92,0,0,0,0,0,0,138386.0,0.051681429,False,False,False,False,0,False
1959,H31372,H,297.9,307.7,1464,43.2,97,0,0,0,0,0,0,138387.0,0.003375636,False,False,False,False,0,False
1960,M16819,M,297.8,307.6,1352,49.4,102,0,0,0,0,0,0,138388.0,0.004742162,False,False,False,False,0,False
1961,L49140,L,297.8,307.6,1446,51.4,105,0,0,0,0,0,0,138389.0,0.00821309,False,False,False,False,0,False
1962,L49141,L,297.8,307.5,1448,51.2,107,0,0,0,0,0,0,138390.0,0.009142566,False,False,False,False,0,False
1963,L49142,L,297.8,307.5,1391,48.6,109,0,0,0,0,0,0,138391.0,0.004589151,False,False,False,False,0,False
1964,L49143,L,297.7,307.5,1379,43.3,111,0,0,0,0,0,0,138392.0,0.005300625,False,False,False,False,0,False
1965,M16824,M,297.8,307.5,1405,46.9,113,0,0,0,0,0,0,138393.0,0.03195872,False,False,False,False,0,False
1966,L49145,L,297.8,307.5,1581,33.1,116,0,0,0,0,0,0,138394.0,0.11038835,False,False,False,False,0,False
1967,L49146,L,297.9,307.6,1515,40.5,118,0,0,0,0,0,0,138395.0,0.005840357,False,False,False,False,0,False
1968,L49147,L,297.9,307.6,1589,37.8,120,0,0,0,0,0,0,138396.0,0.004843792,False,False,False,False,0,False
1969,L49148,L,298.0,307.6,1281,50.8,122,0,0,0,0,0,0,138397.0,0.011917515,False,False,False,False,0,False
1970,H31383,H,297.8,307.5,1631,31.3,124,0,0,0,0,0,0,138398.0,0.009060702,False,False,False,False,0,False
1971,M16830,M,297.9,307.6,1202,67.0,129,0,0,0,0,0,0,138399.0,0.004695023,False,False,False,False,0,False
1972,L49151,L,297.9,307.6,1298,52.7,132,0,0,0,0,0,0,138400.0,0.004883339,False,False,False,False,0,False
1973,L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,138401.0,0.005915398,False,False,False,False,0,False
1974,L49153,L,297.9,307.6,1747,25.3,136,0,0,0,0,0,0,138402.0,0.00716991,False,False,False,False,0,False
1975,L49154,L,298.0,307.6,1450,48.7,138,0,0,0,0,0,0,138403.0,0.016228836,False,False,False,False,0,False
1976,L49155,L,298.0,307.7,1422,45.6,140,0,0,0,0,0,0,138404.0,0.005661837,False,False,False,False,0,False
1977,M16836,M,298.1,307.7,1419,47.4,142,0,0,0,0,0,0,138405.0,0.006295276,False,False,False,False,0,False
1978,M16837,M,298.1,307.7,1633,30.7,145,0,0,0,0,0,0,138406.0,0.004244699,False,False,False,False,0,False
1979,L49158,L,298.0,307.7,1442,43.6,148,0,0,0,0,0,0,138407.0,0.0076575,False,False,False,False,0,False
1980,H31393,H,298.0,307.6,1420,45.8,150,0,0,0,0,0,0,138408.0,0.008340677,False,False,False,False,0,False
1981,M16840,M,298.0,307.6,1301,58.5,155,0,0,0,0,0,0,138409.0,0.014872984,False,False,False,False,0,False
1982,L49161,L,298.0,307.6,1385,45.0,158,0,0,0,0,0,0,138410.0,0.004240535,False,False,False,False,0,False
1983,M16842,M,298.0,307.7,1487,41.3,160,0,0,0,0,0,0,138411.0,0.00609635,False,False,False,False,0,False
1984,M16843,M,298.0,307.6,1459,44.4,163,0,0,0,0,0,0,138412.0,0.01007395,False,False,False,False,0,False
1985,M16844,M,298.0,307.5,1387,45.5,166,0,0,0,0,0,0,138413.0,0.006854425,False,False,False,False,0,False
1986,L49165,L,298.1,307.7,1537,40.8,169,0,0,0,0,0,0,138414.0,0.00473728,False,False,False,False,0,False
1987,L49166,L,298.1,307.6,1498,42.9,171,0,0,0,0,0,0,138415.0,0.100763324,False,False,False,False,0,False
1988,M16847,M,298.2,307.8,1599,31.2,173,0,0,0,0,0,0,138416.0,0.005577833,False,False,False,False,0,False
1989,H31402,H,298.3,307.9,1420,39.2,176,0,0,0,0,0,0,138417.0,0.010876398,False,False,False,False,0,False
1990,L49169,L,298.2,307.9,1785,23.4,181,0,0,0,0,0,0,138418.0,0.011201974,False,False,False,False,0,False
1991,L49170,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,0,138419.0,0.021980357,False,False,False,False,0,False
1992,M16851,M,298.2,307.8,1583,36.6,185,0,0,0,0,0,0,138420.0,0.006694513,False,False,False,False,0,False
1993,L49172,L,298.2,307.8,1375,46.6,188,0,0,0,0,0,0,138421.0,0.007945536,False,False,False,False,0,False
1994,M16853,M,298.3,308.0,1463,42.5,190,0,0,0,0,0,0,138422.0,0.021554438,False,False,False,False,0,False
1995,M16854,M,298.2,307.9,1403,45.1,193,0,0,0,0,0,0,138423.0,0.028960484,False,False,False,False,0,False
1996,L49175,L,298.3,308.0,1451,47.1,196,0,0,0,0,0,0,138424.0,0.007091115,False,False,False,False,0,False
1997,M16856,M,298.4,308.0,1416,38.2,198,1,1,0,0,0,0,138425.0,0.005932884,False,False,False,False,0,False
